Season,Player,Tm,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,Marques Bolden,CAN,21,38,27,720,7.4,12.4,0.598,0.1,0.5,0.182,7.3,11.9,0.618,1.9,2.6,0.736,4.6,8.2,12.8,2.1,0.8,2.9,2.9,3,18.3
2020,Tim Bond,WES,24,35,4,627,5.6,12.7,0.437,1.8,4,0.443,3.8,8.7,0.434,0.9,1.3,0.682,0.9,4.9,5.9,6.7,1.3,1.4,4.4,5.2,14.2
2020,Jordan Bone,GRR,22,31,30,986,7.4,17.2,0.428,2.8,7.3,0.383,4.6,9.9,0.461,1.7,2.2,0.77,0.5,3.2,3.7,7.8,1.1,0.1,3.4,2.2,19.9
2020,Phil Booth,CGG,24,36,11,776,6.5,16,0.407,2.6,8,0.326,3.9,8,0.488,1.7,2.1,0.8,1,3.5,4.5,3.9,1.5,0.3,2.2,3.4,18.5
2020,Brian Bowen II,FOR,21,29,28,983,5.7,13,0.435,1.7,4.9,0.343,4,8.1,0.491,2.8,3.2,0.875,1.9,6.4,8.3,1.7,1,0.9,1.6,2,17.2
2020,Ky Bowman,SAN,22,12,12,381,6.6,14.7,0.449,1,5.2,0.2,5.6,9.5,0.584,1.2,1.7,0.722,1.6,5.1,6.7,6.1,1.4,0.9,2.5,2.9,16.4
2020,Jacobi Boykins,TOT,24,34,12,878,6.6,15.4,0.429,4.2,11.1,0.376,2.4,4.3,0.567,0.9,1.4,0.667,0.9,3.6,4.6,1.8,1.4,0.6,1.9,2.9,18.8
2020,Jarrell Brantley,SLS,23,33,33,1072,7.9,15.3,0.516,1.8,5.3,0.333,6.1,9.9,0.615,2.1,2.9,0.744,1.2,7.3,8.5,4,1.6,0.5,3.3,3.1,20.9
2020,Ignas Brazdeikis,WES,21,24,24,803,8.7,17.3,0.501,2,5.9,0.344,6.7,11.5,0.582,2.1,3,0.687,1.8,5.9,7.8,3.3,0.7,0.4,2.7,2.8,22.5
2020,Oshae Brissett,RAP,21,30,21,834,6.6,15.7,0.421,1.6,5.7,0.275,5.1,10,0.504,2.4,3.4,0.709,2.8,5.8,8.6,2.1,1.2,0.9,2.2,3,19.3
2020,Armoni Brooks,CPK,21,42,4,880,6.7,14.9,0.449,3.9,9.7,0.401,2.8,5.2,0.54,0.8,1,0.792,0.5,5.2,5.6,2,1.1,0.4,1.7,2.5,18.3
2020,Barry Brown Jr.,WOL,23,43,13,1092,6.8,15.1,0.452,2.9,7.5,0.388,3.9,7.6,0.515,1.8,2.1,0.831,0.9,3.4,4.3,3.2,1.5,0.5,1.8,2.7,19.2
2020,Bryce Brown,MAI,22,34,34,994,6.7,15.4,0.438,4.5,10.6,0.427,2.2,4.8,0.462,1.1,1.4,0.725,0.7,3.9,4.6,2.9,1.1,0.2,2.8,2.3,19.8
2020,Chad Brown,TEX,NA,42,37,771,4.5,8.9,0.508,0,0,0,4.5,8.9,0.511,1.1,2.1,0.5,4.5,7.6,12.1,1.6,0.6,1.8,1.9,4.6,10.7
2020,Charlie Brown Jr.,CPK,22,28,28,932,6.8,16.1,0.422,1.3,4.9,0.268,5.5,11.2,0.49,2.3,2.7,0.87,1.2,6.1,7.3,3.1,1.4,1.3,2.9,2.9,18.8
2020,Jabari Brown,RIO,27,8,0,90,4.8,16,0.3,2.8,13.2,0.212,2,2.8,0.714,3.6,4.4,0.818,0.4,3.2,3.6,2.4,2.4,0,2,2.4,19.6
2020,Jared Brownridge,DBC,25,42,7,1021,8,18.2,0.442,4.9,12.6,0.385,3.2,5.6,0.57,1.1,1.5,0.714,0.6,3.2,3.8,2.8,1.1,0,1.3,2.3,22.7
2020,Markel Brown,OKL,28,28,6,634,5.3,12.2,0.437,4.4,10.6,0.414,1,1.6,0.586,1.5,1.9,0.818,0.7,4.3,5.1,4.3,0.9,0.3,1.6,1.9,17.9
2020,Moses Brown,TEX,20,30,0,582,11.3,17.6,0.641,0,0.2,0,11.3,17.4,0.648,2.5,4.6,0.541,7.4,6.9,14.2,0.3,0.8,2.5,3.5,5,26.8
2020,Vitto Brown,EBH,24,42,30,1220,6.5,14,0.463,2.8,7.5,0.379,3.6,6.5,0.559,1.8,2.2,0.811,2,6.1,8.1,1.9,0.8,1.3,2.3,3.4,18.8
2020,Michael Bryson,DBC,25,31,1,506,5.1,12.9,0.398,2.1,6,0.353,3,6.8,0.438,0.7,1.1,0.667,0.6,4.2,4.8,2.4,0.9,0.6,2.7,4.8,13.7
2020,Shaq Buchanan,MEM,23,33,11,740,6.9,14.6,0.472,1.9,5,0.379,5,9.6,0.52,1.2,1.9,0.6,2.6,5.1,7.6,2.1,1.6,0.3,1.5,2.5,17.8
2020,Trahson Burrell,TEX,27,31,0,615,5.7,13.1,0.438,1.4,5,0.279,4.3,8.1,0.536,1.5,2.2,0.676,2.5,6.3,8.7,3.4,2,0.9,2,3.1,15.4
2020,Deonte Burton,SLS,28,26,11,419,3.4,8.3,0.402,0.9,2,0.435,2.5,6.4,0.392,0.5,1.2,0.429,0.1,2.1,2.1,3.3,1.5,0.7,1.9,3.4,8.4
2020,Bruno Caboclo,MEM,24,2,2,50,6.5,12.2,0.529,0.7,4.3,0.167,5.8,7.9,0.727,1.4,1.4,1,2.2,5,7.2,4.3,2.2,4.3,2.9,3.6,16.6
2020,Devontae Cacok,SBL,23,33,2,787,12.3,18.7,0.658,0,0,0,12.3,18.7,0.659,2.8,4.9,0.579,6.4,11.7,18,1.2,1.7,0.6,3,4.8,29.3
2020,Perrion Callandret,WCB,24,31,0,270,2.5,7.3,0.345,0.1,1.7,0.077,2.4,5.6,0.429,0.9,1.5,0.636,1.7,5.5,7.2,4.7,1.1,0.7,2.8,4,7.1
2020,Isaiah Canaan,STK,28,30,17,938,8.1,18.7,0.434,4.2,10.1,0.417,3.9,8.5,0.455,2.7,3.3,0.814,0.9,3.6,4.6,6.8,1.3,0,2.9,2.5,24.7
2020,Vlatko Cancar,EBH,22,10,5,287,6.3,14.8,0.424,3,7.7,0.393,3.3,7.1,0.456,1.4,1.8,0.786,2.3,5.6,7.9,3.4,1.1,0.4,3.6,3.8,18.1
2020,Devin Cannady,LIN,23,39,29,1206,5.7,13.9,0.412,3.4,9.4,0.36,2.4,4.5,0.52,1.6,1.7,0.946,0.9,3.8,4.6,3,1.4,0.3,2.1,2.1,16.9
2020,Jordan Caroline,SBL,24,15,0,326,6.6,16.8,0.395,2.1,5,0.422,4.5,11.8,0.383,2.3,4.1,0.568,4.2,9.2,13.4,4.3,1.1,0.6,3,3.9,19.4
2020,Tony Carr,EBH,NA,14,5,321,5.4,11.3,0.475,1.6,5,0.311,3.8,6.3,0.607,1.6,2,0.778,0.7,3.5,4.1,4.5,1.2,0.4,2,2.8,14.6
2020,Dontay Caruthers,ACC,NA,2,1,38,0.9,3.8,0.25,0,0.9,0,0.9,2.8,0.333,0,0,NA,0,3.8,3.8,3.8,0,0.9,1.9,4.7,1.9
2020,Kyle Castlin,SLS,NA,11,0,152,5,9.7,0.512,0.2,2.1,0.111,4.7,7.6,0.625,1.4,1.9,0.75,1.4,5.2,6.6,1.7,0.9,0.5,1.9,2.8,12.1
2020,Ahmad Caver,MEM,23,39,2,952,5.2,12,0.432,1.4,4.6,0.311,3.7,7.4,0.508,1.7,2.3,0.742,0.8,4,4.8,4.8,1.9,0.6,1.7,2.6,14.7
2020,Joe Chealey,SWR,24,34,24,962,4.5,11.4,0.398,1.3,3.9,0.346,3.2,7.5,0.425,2.3,2.8,0.813,0.9,3.3,4.2,5.5,1.4,0.1,2.3,3.5,14.1
2020,Zylan Cheatham,EBH,24,34,30,1105,6.6,12.5,0.53,0.9,2.8,0.333,5.7,9.7,0.587,2.3,3.1,0.74,3.8,9.4,13.2,2.8,1.1,0.7,3.2,3,18
2020,Quinton Chievous,EBH,27,18,1,253,4,8.7,0.459,1.3,3.4,0.375,2.7,5.3,0.514,1.1,1.6,0.727,1.6,4.6,6.1,1.7,1,0.1,1.4,5,11.2
2020,Chris Chiozza,TOT,24,20,19,629,5.1,13.3,0.384,2.2,7.2,0.31,2.9,6.1,0.472,1.1,1.4,0.792,0.9,4.5,5.3,6.9,2.6,0.5,3.6,2.6,13.8
2020,Gary Clark,RIO,25,4,4,147,6.9,18.9,0.364,3.4,11.5,0.298,3.4,7.3,0.467,1.2,1.7,0.714,1.2,4.9,6.1,2.7,2.4,1,1.2,3.9,19.3
2020,Nicolas Claxton,LIN,NA,9,5,191,10.6,16,0.659,1.9,3.4,0.556,8.7,12.6,0.687,3,4,0.762,3.2,9.4,12.6,2.5,1.3,2.1,1.3,3.4,28.3
2020,Chris Clemons,RIO,22,14,12,478,7.8,19.6,0.396,4.1,12.4,0.327,3.7,7.2,0.516,3.5,4.1,0.855,0.5,3.6,4.1,6.3,1.8,0.1,2.8,3.5,25.2
2020,Antonius Cleveland,TEX,25,36,36,1112,6.7,13.6,0.494,1.1,3.6,0.295,5.6,9.9,0.567,1.5,2.4,0.608,2.5,6,8.5,2.6,1.8,1.1,2.1,4.1,16.8
2020,Dennis Clifford,DBC,27,8,2,151,2.6,5.2,0.5,0,0,NA,2.6,5.2,0.5,0.7,2.4,0.3,2.1,8.3,10.5,3.1,1.2,2.1,3.8,5,6.7
2020,Mike Cobbins,CGG,27,35,22,840,6.6,10.2,0.654,0,0,0,6.6,10.1,0.657,1.4,2.2,0.627,3.9,5.6,9.6,1.1,0.8,0.9,1.9,3.7,15.6
2020,Phil Cofer,TOT,NA,28,3,339,3.7,10.5,0.354,0.5,3.3,0.161,3.2,7.2,0.441,0.4,0.8,0.5,2.2,5.4,7.6,1.6,0.7,1,2.1,1.9,8.8
2020,Amir Coffey,ACC,22,16,10,436,6.9,14.4,0.48,2.5,6.2,0.4,4.5,8.3,0.54,1.9,2.6,0.719,0.5,2.8,3.3,3.3,1.4,0.3,1.5,2,19.5
2020,Kyle Collinsworth,SLS,28,25,19,670,5.4,10.5,0.51,0.6,2.1,0.308,4.7,8.4,0.561,1,1.6,0.6,2.3,5.9,8.2,4.1,1.1,0.3,2.4,2.6,12.8
2020,Tyler Cook,TOT,22,29,10,617,8.5,14.8,0.577,0,0.3,0,8.5,14.5,0.589,2.7,4.6,0.595,3.3,6.3,9.6,2,0.9,0.6,3.6,3.1,21.8
2020,Isaac Copeland,TEX,24,14,0,134,2.4,11,0.22,0.5,5.1,0.105,1.9,5.9,0.318,0.5,0.8,0.667,2.4,3.2,5.6,0.8,0.8,0.5,0.8,2.4,6.4
2020,Markel Crawford,ACC,25,36,17,872,5.7,13.8,0.409,2.9,8,0.366,2.7,5.8,0.468,0.9,1.3,0.742,0.4,2.9,3.3,2.9,1.9,0.5,1.5,2.9,15.9
2020,Joe Cremo,LIN,NA,18,0,308,3.2,9.6,0.329,2,5.8,0.34,1.2,3.7,0.313,1.4,1.5,0.923,0.6,3.2,3.7,5.4,1.3,0,2.6,3.5,10.6
2020,Jared Cunningham,SAN,28,13,12,330,4.9,13.9,0.354,1.1,6.4,0.169,3.8,7.4,0.515,2.3,3.1,0.75,0.3,2.5,2.8,2.5,1.4,0.1,2.8,1.6,14.9
2020,Josh Cunningham,WES,NA,6,0,40,7.2,11.7,0.615,0,0,NA,7.2,11.7,0.615,3.6,3.6,1,6.3,5.4,11.7,0,0.9,0,1.8,6.3,19.8
2020,A.J. Davis,STK,32,1,0,14,0,7.7,0,0,2.6,0,0,5.1,0,2.6,2.6,1,0,7.7,7.7,0,0,2.6,5.1,5.1,5.1
2020,Deyonta Davis,SAN,23,42,31,1035,7.5,10.8,0.694,0,0.1,0,7.5,10.7,0.7,1.1,1.7,0.673,4.1,7.6,11.7,1.1,1.4,2.6,2,4.5,16.8
2020,Jon Davis,LKL,23,36,1,735,4,10.4,0.382,1.6,5.4,0.291,2.4,5,0.48,0.9,1.1,0.783,0.6,3.5,4.1,2.8,1,0.1,1.8,1.9,10.9
2020,Mike Davis Jr.,SWR,NA,1,0,2,0,18,0,0,0,NA,0,18,0,0,0,NA,0,0,0,0,0,0,0,0,0
2020,Trey Davis,MAI,26,38,5,864,6.8,14.5,0.47,2.2,5.5,0.398,4.6,8.9,0.514,2.4,2.8,0.838,0.9,5.2,6.1,6,1.3,0,2.7,2,19.8
2020,Aubrey Dawkins,EBH,24,37,23,848,5.5,12.2,0.448,2.8,7.9,0.357,2.7,4.4,0.612,0.6,0.6,0.867,1.7,3.8,5.5,1.6,1.1,0.3,1.8,2.5,14.6
2020,John Dawson,SWR,24,25,2,274,2.8,9.5,0.292,1.8,5.9,0.311,0.9,3.5,0.259,0.3,0.5,0.5,0.4,3.4,3.8,2.6,1.3,0.4,2.4,6.4,8
2020,Angel Delgado,SFL,25,2,0,44,10.6,15.5,0.684,0,0,NA,10.6,15.5,0.684,0.8,4.9,0.167,2.5,7.4,9.8,2.5,2.5,0,3.3,3.3,22.1
2020,Cody Demps,STK,26,41,40,1406,5.3,12.2,0.436,1.5,4,0.372,3.8,8.2,0.467,1.6,2.4,0.696,1.4,4.2,5.6,3,1.2,0.6,2,3.4,15
2020,Demetrius Denzel-Dyson,FOR,24,6,0,79,2.3,7.7,0.294,0.9,5,0.182,1.4,2.7,0.5,0.9,0.9,1,1.4,6.4,7.7,2.3,0.9,0,3.2,1.8,6.4
2020,Marcus Derrickson,CPK,23,39,36,1087,6.4,14.5,0.441,2.2,6.8,0.328,4.2,7.7,0.538,1.3,1.5,0.889,1.9,5,6.9,2.3,0.8,0.5,2.7,3.7,17.2
2020,Asauhn Dixon-Tatum,CGG,NA,1,0,15,7.2,16.8,0.429,0,0,NA,7.2,16.8,0.429,2.4,2.4,1,16.8,2.4,19.2,0,0,4.8,2.4,9.6,19.2
2020,Daniel Dixon,WCB,25,16,0,261,4.6,11.2,0.407,2.5,7.3,0.34,2.1,3.9,0.536,1.1,1.5,0.727,0.8,3.7,4.6,3.2,1.4,1.1,1.7,2.6,13.1
2020,Stephen Domingo,LKL,24,11,8,295,4.5,11.3,0.398,2,6.6,0.296,2.6,4.8,0.538,0.2,0.5,0.5,0.7,5.4,6.1,1.1,1,1,1,1.6,11.6
2020,Luguentz Dort,OKL,20,13,12,414,6.7,15.1,0.443,2.2,6.5,0.333,4.5,8.6,0.525,3.9,6.5,0.6,1.9,3.8,5.7,3,1.2,0.9,2.4,3.5,22.1
2020,Sekou Doumbouya,GRR,19,16,14,432,8.6,17.4,0.493,2.7,7.5,0.356,5.9,9.9,0.597,2.3,2.7,0.844,1.5,5.7,7.2,1.8,1.3,0.7,3.4,2.8,23.3
2020,Milton Doyle,WCB,26,40,37,1391,6.5,16.3,0.402,3.5,9.6,0.36,3.1,6.7,0.461,1.1,1.5,0.719,0.5,3.8,4.3,6,2,0.7,3.5,3.2,18.1
2020,PJ Dozier,WCB,23,18,16,664,7.5,17.2,0.434,1.7,5.1,0.33,5.8,12.1,0.478,2.3,3.1,0.741,1.3,6.2,7.5,7.2,1.6,0.7,4,2.6,20.7
2020,Kellen Dunham,CGG,26,30,0,329,4.4,10.5,0.417,2.1,6.1,0.339,2.3,4.4,0.525,0.9,1.3,0.667,0.8,2.7,3.5,1.6,1.2,0.1,1.5,2.2,12.4
2020,Trevon Duval,WOL,21,32,14,540,5.5,11.7,0.474,0.7,3.1,0.213,4.9,8.5,0.57,1.9,2.9,0.636,0.7,3.1,3.8,5.3,1.6,0.8,4.4,4.9,14.8
2020,Carsen Edwards,MAI,NA,13,9,445,8.8,20.4,0.433,2.7,9.5,0.28,6.1,10.8,0.567,1.9,2.5,0.742,0.3,5.1,5.4,3.3,1.9,0.1,3,1.7,23.3
2020,Vincent Edwards,TOT,23,38,13,881,5.2,11.5,0.456,2.9,7.8,0.379,2.3,3.7,0.615,0.7,1,0.708,0.9,6.2,7.2,2.5,0.9,0.3,1.3,2,14.3
2020,John Egbunu,LIN,25,25,4,447,8.8,12.6,0.694,0.1,0.1,1,8.7,12.6,0.692,1.9,3.6,0.533,4.3,10.5,14.8,0.9,0.7,3.1,2.8,4.1,20.9
2020,Henry Ellenson,TOT,23,28,23,934,7.7,14.8,0.52,2.6,6.7,0.383,5.1,8,0.635,2.6,3.2,0.829,1.9,8.2,10.1,3.2,0.5,1.2,1.8,2.7,22
2020,Tyler Ennis,RAP,25,42,42,1437,6.8,15.3,0.448,1.4,4.1,0.329,5.5,11.1,0.492,2.2,2.5,0.861,1.2,4.4,5.6,7.9,1.8,0.3,3.5,2.5,18.1
2020,Aaron Epps,NAS,23,37,11,842,6.4,13,0.492,2.5,6.3,0.392,3.9,6.6,0.587,0.5,0.7,0.706,1.9,8.3,10.1,1,0.7,0.9,1.7,3.4,16.1
2020,Drew Eubanks,AUS,22,22,14,515,9.7,15.7,0.618,0,0.1,0,9.7,15.7,0.621,3.2,4.2,0.767,2.4,7.2,9.6,1.9,1.3,2.5,2.5,3.3,24.4
2020,Jawun Evans,RAP,23,33,16,866,3.9,9.1,0.436,0.7,2.5,0.305,3.2,6.6,0.484,1.2,1.5,0.784,0.6,4.8,5.4,7.6,2,0.3,2.4,3,10.5
2020,Jacob Evans,TOT,22,10,5,226,3.7,13.2,0.277,1.4,6.5,0.22,2.2,6.7,0.333,1.1,1.3,0.875,0.3,5.6,5.9,3,1.1,0.6,1.3,3.2,10.7
2020,Tacko Fall,MAI,24,29,11,677,8.7,12.4,0.704,0,0,NA,8.7,12.4,0.704,1.5,3.9,0.384,5.6,11.9,17.5,1.2,0.2,4.8,3.7,3.6,19.9
2020,Matt Farrell,TOT,23,35,18,759,4.9,11.2,0.436,2,5.5,0.374,2.8,5.7,0.496,0.3,0.5,0.545,0.8,3.5,4.3,6.8,1.5,0.2,2.8,3.4,12.1
2020,Cristiano Felicio,WCB,27,4,4,126,7.4,10,0.743,0.6,0.9,0.667,6.9,9.1,0.75,2.6,3.4,0.75,3.7,7.4,11.1,1.7,0.3,1.1,2.3,2.9,19.1
2020,Javan Felix,SBL,25,29,2,585,5.6,12.7,0.442,1.3,3.9,0.333,4.3,8.8,0.49,1.5,2,0.781,0.6,2.7,3.3,5.4,1.5,0,3.1,3.3,15.4
2020,Bruno Fernando,CPK,NA,2,2,47,7.7,13.8,0.556,0,1.5,0,7.7,12.3,0.625,0,0.8,0,0.8,5.4,6.1,4.6,1.5,3.1,5.4,1.5,15.3
2020,Brandon Fields,TEX,31,38,11,805,5.9,15.1,0.392,2.1,6.7,0.322,3.8,8.4,0.447,1.3,2.2,0.612,0.3,3.6,3.9,9.6,1.1,0.2,3.9,2.4,16.3
2020,Skyler Flatten,SFL,NA,24,0,377,2.8,9.4,0.296,2.5,8.7,0.286,0.3,0.7,0.429,0.4,0.5,0.8,0.4,2.8,3.2,1.2,0.8,0.4,1.1,2.5,8.8
2020,Brandone Francis,WOL,NA,20,0,167,4.1,10.3,0.396,2.4,6.5,0.367,1.7,3.9,0.444,0.9,0.9,1,0.4,2.8,3.2,2.2,0.6,0.2,1.3,1.9,11.9
2020,Daeshon Francis,RIO,24,3,0,24,1.5,3,0.5,1.5,3,0.5,0,0,NA,0,3,0,3,4.5,7.5,0,0,0,6,3,4.5
2020,Robert Franks,TOT,23,36,28,1159,6.9,14.3,0.485,2.7,7.4,0.36,4.3,6.9,0.62,1.7,2.1,0.824,1.7,5.6,7.3,1.9,0.7,0.7,2.1,3.3,19.4
2020,Melvin Frazier Jr.,LKL,23,23,23,850,6.8,13.5,0.506,1.4,4.2,0.32,5.5,9.2,0.592,1.6,2.5,0.655,1.1,5.3,6.4,2,2.1,0.6,2.1,2.5,17.7
2020,Michael Frazier,RIO,25,17,17,478,7.1,17.4,0.407,3.3,10.2,0.326,3.8,7.2,0.521,0.9,1.5,0.6,1.1,3.2,4.4,3,1.6,0.5,2.2,2.7,18.8
2020,Kenny Gabriel,CPK,30,37,4,735,4.9,11.6,0.426,2.2,7.1,0.313,2.7,4.6,0.602,0.9,1.4,0.679,1.7,7.1,8.8,1.8,0.9,0.9,2.1,3.9,13.7
2020,Abdul Gaddy,OKL,28,38,35,1260,5,10.3,0.485,1.3,3,0.434,3.7,7.3,0.506,1.3,1.7,0.754,0.6,2.9,3.5,8.9,0.5,0.2,3,2.5,13.3
2020,Daniel Gafford,WCB,21,3,3,86,10.5,13,0.806,0,0,NA,10.5,13,0.806,0.4,2.5,0.167,3.3,7.1,10.5,0.8,2.5,3.3,3.3,4.2,21.8
2020,JaKeenan Gant,FOR,23,29,8,479,6.9,14.4,0.479,1.9,5.9,0.316,5,8.5,0.593,1.1,1.8,0.625,3.5,4.5,8,1.7,0.9,2.5,1.2,3.5,17.4
2020,Kiwi Gardner,SAN,26,11,0,124,5.2,11.9,0.439,1.2,3.8,0.308,4.1,8.1,0.5,0.9,1.2,0.75,0.6,3.5,4.1,8.7,1.7,0,5.2,3.8,12.8
2020,Kaiser Gates,MAI,23,36,36,1174,4.6,11.3,0.403,2.5,7.7,0.331,2,3.6,0.555,1,1.5,0.694,1.2,6.8,8,2.1,0.9,0.6,1.7,2.8,13.4
2020,Kavin Gilder-Tilbury,WES,NA,4,0,13,2.8,13.8,0.2,2.8,13.8,0.2,0,0,NA,0,2.8,0,0,8.3,8.3,2.8,5.5,0,0,2.8,8.3
2020,L.G. Gill,WOL,25,33,15,497,3.5,7.2,0.485,0.5,2,0.259,3,5.2,0.569,1.2,1.5,0.762,1.9,5.6,7.5,1,0.8,0.7,1.6,4.1,9.2
2020,Leon Gilmore III,WIS,24,29,2,452,4.6,10.9,0.423,1.1,4.5,0.246,3.5,6.4,0.55,1.3,1.9,0.667,1.3,5.5,6.8,2.6,1.4,0.5,2.6,3.9,12.6
2020,Dayon Goodman,WCB,NA,11,0,63,1.1,6.3,0.182,0.6,3.4,0.167,0.6,2.9,0.2,0.6,1.7,0.333,1.1,0,1.1,1.7,0.6,1.1,1.7,4.6,4
2020,Brandon Goodwin,CPK,24,16,16,556,7.3,16.1,0.45,2.7,7,0.389,4.5,9.1,0.496,1.6,2.5,0.641,1.2,4.8,6,8,2,0.3,3.2,1.7,19.9
2020,Donte Grantham,ACC,24,38,26,1120,5.5,12.4,0.444,1.7,5.3,0.323,3.8,7.1,0.534,1,1.3,0.8,2.2,6.2,8.4,3.2,0.7,0.3,1.7,1.3,14.3
2020,Jerian Grant,CGG,27,39,37,1297,5.9,12.4,0.475,1.8,4,0.441,4.1,8.4,0.492,2.7,3.2,0.835,0.7,4.1,4.8,6,1.6,0.3,2.5,2.4,17.7
2020,Hassani Gravett,LKL,23,42,28,1293,5.1,11.8,0.429,2.2,5.7,0.388,2.8,6.1,0.468,0.8,1.1,0.737,0.8,4.1,4.9,3.4,1.4,0.3,2.3,2.6,13.6
2020,Marcus Graves,STK,23,42,22,965,3.7,10,0.369,1.3,4.7,0.286,2.4,5.3,0.444,1.4,2,0.717,0.6,3,3.5,6.6,1.1,0.2,2.6,3.6,10.9
2020,Josh Gray,EBH,26,37,36,1332,8.7,19.3,0.45,1.9,5.7,0.338,6.8,13.6,0.497,2.1,2.6,0.776,1.1,4.2,5.3,6.9,2.3,0.3,4,2.5,22.5
2020,Dominic Green,SAN,NA,2,0,39,2.8,7.4,0.375,1.8,6.5,0.286,0.9,0.9,1,0,0,NA,0.9,2.8,3.7,0,0,0.9,0.9,0.9,7.4
2020,Jordan Green,AUS,26,20,0,238,4.1,10.4,0.391,0.6,2.6,0.235,3.5,7.9,0.442,0.9,1.7,0.545,1.8,2.6,4.4,1.7,1.4,0.8,1.2,2.9,10.3
2020,Jamall Gregory,CGG,NA,4,0,8,9,18,0.5,0,4.5,0,9,13.5,0.667,0,0,NA,0,0,0,0,0,0,13.5,13.5,18
2020,Derrick Griffin,STK,26,24,2,256,4.9,9.6,0.515,0,0,NA,4.9,9.6,0.515,0.8,1.5,0.545,6.3,5.6,12,1.1,0.8,1.1,2.4,5.9,11.4
2020,Marko Guduric,MEM,NA,1,1,28,10.3,16.7,0.615,3.9,7.7,0.5,6.4,9,0.714,1.3,2.6,0.5,0,3.9,3.9,3.9,3.9,1.3,1.3,3.9,25.7
2020,Kyle Guy,STK,22,37,29,1365,7,17,0.413,3.7,9.3,0.401,3.3,7.7,0.428,2,2.6,0.758,0.7,2.7,3.5,4.5,1.1,0.2,2.3,1.3,20.9
2020,Isaac Haas,SLS,24,38,5,689,6,10.8,0.558,0,0.1,0,6,10.7,0.561,2.1,3.2,0.656,4.4,10,14.4,1.9,0.7,1.8,2.7,5,15.5
2020,Devon Hall,OKL,24,30,30,943,6.1,13.4,0.455,2.7,7.5,0.36,3.4,5.9,0.574,1.9,2.2,0.86,1,5.6,6.6,4.7,0.8,0.4,2.4,2.6,17.9
2020,Donta Hall,GRR,22,38,37,1087,7.6,11.4,0.669,0.2,0.9,0.259,7.4,10.5,0.703,2.3,3.1,0.745,5.2,8.1,13.3,1.3,1.3,1.8,1.7,3,19.4
2020,Ferrakohn Hall,WCB,29,42,18,854,5.7,13.3,0.429,1.4,5.1,0.283,4.3,8.2,0.518,0.8,1.6,0.474,1.6,4.8,6.4,1.8,0.8,0.8,2.6,4.9,14.2
2020,Tyler Hall,WES,NA,39,17,968,4.5,10.7,0.42,3.4,8.3,0.41,1.1,2.5,0.455,0.7,1,0.692,0.9,4.1,5,2.6,1,0.3,0.9,2.6,13.4
2020,Jaylen Hands,LIN,20,40,18,896,6.8,16.3,0.419,2.5,7,0.351,4.4,9.3,0.47,1.2,1.4,0.886,0.7,4,4.7,5.3,1.6,0.1,2.9,1.9,18.2
2020,Dusty Hannahs,MEM,26,37,24,1143,8.7,18.6,0.469,3.7,8.2,0.448,5,10.3,0.485,2.4,2.6,0.915,0.4,2.3,2.7,2.2,0.8,0.1,2.2,2.6,24.9
2020,Jared Harper,NAS,22,34,33,983,7.9,19,0.413,3.2,8.9,0.362,4.7,10.1,0.458,4.1,5.2,0.787,0.3,3,3.3,6.9,1.4,0.1,3.4,2.2,25.2
2020,Andrew Harrison,SAN,25,39,11,1056,6.6,15.3,0.433,2.8,7.7,0.363,3.8,7.6,0.505,2.8,3.7,0.759,0.5,4.7,5.2,6.4,1.7,0.7,3.5,4.3,20.6
2020,Terry Harris,DBC,23,16,3,127,5.4,14.7,0.365,3.1,9.6,0.324,2.3,5.1,0.444,1.7,1.7,1,0,3.1,3.1,0.9,0.6,0.3,2.3,2,15.9
2020,Isaiah Hartenstein,RIO,21,14,14,456,10.4,17.9,0.581,0.9,3.6,0.261,9.5,14.3,0.663,3.2,4.9,0.661,5.2,11.1,16.3,4.7,1.5,1.2,3.6,4,27.6
2020,Reggie Hearn,SBL,28,44,33,1370,4.9,10.7,0.463,3.1,7.3,0.422,1.9,3.4,0.55,1.1,1.3,0.824,0.7,3.7,4.4,2.6,0.8,0.3,2.2,2.8,14.7
2020,Terry Henderson,SWR,25,10,7,281,3.7,9.9,0.377,1.9,5.6,0.341,1.8,4.2,0.424,0.9,0.9,1,0.9,5.5,6.4,2.6,1.8,0.3,1.7,2.6,11.1
2020,Myke Henry,OKL,27,36,31,937,7.5,14.2,0.53,1.5,5.3,0.275,6.1,8.9,0.681,1.2,1.5,0.795,0.8,6.4,7.2,2.4,1.5,1,3.4,3.4,18.5
2020,Dewan Hernandez,RAP,23,9,9,264,7.1,17.6,0.403,0.5,3.5,0.154,6.5,14,0.466,1.1,1.9,0.571,3,8.7,11.7,1.9,1.5,2.5,3,3.7,16.5
2020,Alan Herndon,CAN,25,26,1,314,4.7,9.7,0.482,2.6,6.8,0.39,2.1,3,0.692,0.7,1,0.667,1.3,4.6,5.8,1.6,0.5,1.6,1.5,2.9,13.3
2020,Kevin Hervey,OKL,23,27,19,691,6.3,16.8,0.376,2.6,9.5,0.268,3.8,7.2,0.518,1,1.8,0.588,1.5,8.9,10.4,3.6,1.8,1.3,2.6,3.2,16.9
